gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3346504149	d8cd16ba-bb74-4420-821e-083f2bac17c2	GQ891977	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya			GENUS	Dickeya Samson et al., 2005	Dickeya sp. CITA_B1		ES			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2005-07-27T00:00:00	27	7	2005	3221963		MATERIAL_SAMPLE							CC_BY_4_0		A. Palacio-Bielsa			2021-09-23T14:12:32.693Z		TAXON_MATCH_HIGHERRANK
3346325259	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP069602	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dianthicola		SPECIES	Dickeya dianthicola Samson et al., 2005	Dickeya dianthicola		US	 New York_location2		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-01-01T00:00:00	1	1	2016	3221971	3221971	MATERIAL_SAMPLE							CC_BY_4_0		University of Maine			2021-09-23T14:13:06.912Z		
3346323926	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP009460	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya fangzhongdai		SPECIES	Dickeya fangzhongdai Tian et al., 2016	Dickeya fangzhongdai		MY			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013-10-01T00:00:00	1	10	2013	9413569	9413569	MATERIAL_SAMPLE							CC_BY_4_0		Wen-Si Tan			2021-09-23T14:13:03.892Z		
3346323157	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP069598	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dianthicola		SPECIES	Dickeya dianthicola Samson et al., 2005	Dickeya dianthicola		US	 Maine_location1		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-01-01T00:00:00	1	1	2016	3221971	3221971	MATERIAL_SAMPLE							CC_BY_4_0		University of Maine			2021-09-23T14:11:09.056Z		
3346323011	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP015137	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya solani		SPECIES	Dickeya solani Wolf et al., 2014	Dickeya solani IPO 2222		NL			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2007-01-01T00:00:00	1	1	2007	7564445	7564445	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:11:08.613Z		
3346314195	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP069605	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dianthicola		SPECIES	Dickeya dianthicola Samson et al., 2005	Dickeya dianthicola		US	 Virginia_location1		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-01-01T00:00:00	1	1	2016	3221971	3221971	MATERIAL_SAMPLE							CC_BY_4_0		University of Maine			2021-09-23T14:11:11.288Z		
3346314194	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP069597	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dianthicola		SPECIES	Dickeya dianthicola Samson et al., 2005	Dickeya dianthicola		US	 Maine_location2		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-01-01T00:00:00	1	1	2016	3221971	3221971	MATERIAL_SAMPLE							CC_BY_4_0		University of Maine			2021-09-23T14:11:11.288Z		
3346310163	d8cd16ba-bb74-4420-821e-083f2bac17c2	CP069601	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya dianthicola		SPECIES	Dickeya dianthicola Samson et al., 2005	Dickeya dianthicola		US	 New York_location3		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-01-01T00:00:00	1	1	2016	3221971	3221971	MATERIAL_SAMPLE							CC_BY_4_0		University of Maine			2021-09-23T14:13:06.422Z		
3346301134	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KP759589	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya chrysanthemi		SPECIES	Dickeya chrysanthemi (Burkholder et al., 1953) Samson et al., 2005	Dickeya chrysanthemi		TW	Mailiao Township, Yunlin County		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	23.716999	120.432999							2010-10-11T00:00:00	11	10	2010	3221967	3221967	MATERIAL_SAMPLE							CC_BY_4_0		P.-J. Lee			2021-09-23T14:48:26.579Z		GEODETIC_DATUM_ASSUMED_WGS84
3346293086	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KP759587	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Dickeya	Dickeya chrysanthemi		SPECIES	Dickeya chrysanthemi (Burkholder et al., 1953) Samson et al., 2005	Dickeya chrysanthemi		TW	Nantun Dist., Taichung City		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	24.132999	120.616997							2010-10-18T00:00:00	18	10	2010	3221967	3221967	MATERIAL_SAMPLE							CC_BY_4_0		P.-J. Lee			2021-09-23T14:48:26.149Z		GEODETIC_DATUM_ASSUMED_WGS84
