gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3349177841	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517217	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium carotovorum		SPECIES	Pectobacterium odoriferum	Pectobacterium odoriferum		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2000-01-01T00:00:00	1	1	2000	11364345	8838874	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:49.429Z		
3349177840	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517190	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1972-01-01T00:00:00	1	1	1972	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:49.429Z		TAXON_MATCH_HIGHERRANK
3349177839	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517154	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-01-01T00:00:00	1	1	2016	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:49.429Z		TAXON_MATCH_HIGHERRANK
3349177838	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517118	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2010-01-01T00:00:00	1	1	2010	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:49.429Z		TAXON_MATCH_HIGHERRANK
3349177837	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517055	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1976-01-01T00:00:00	1	1	1976	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:49.429Z		TAXON_MATCH_HIGHERRANK
3349177836	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517019	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2016-01-01T00:00:00	1	1	2016	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:49.429Z		TAXON_MATCH_HIGHERRANK
3349177835	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK517000	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1974-01-01T00:00:00	1	1	1974	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:49.429Z		TAXON_MATCH_HIGHERRANK
3349177834	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK516975	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2015-01-01T00:00:00	1	1	2015	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:49.429Z		TAXON_MATCH_HIGHERRANK
3349177833	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK516920	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium	Pectobacterium carotovorum		SPECIES	Pectobacterium odoriferum	Pectobacterium odoriferum		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1980-01-01T00:00:00	1	1	1980	11364345	8838874	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:49.429Z		
3349177832	d8cd16ba-bb74-4420-821e-083f2bac17c2	MK516876	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pectobacterium			GENUS	Pectobacterium Waldee, 1945	Pectobacterium sp. GT-2019		FR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2015-01-01T00:00:00	1	1	2015	3221945		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:12:49.429Z		TAXON_MATCH_HIGHERRANK
