gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2023028881	d56e1889-ab4e-4637-8446-558579902075	MGYA00165179_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-08-30T00:00:00	30	8	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:48:45.939Z		GEODETIC_DATUM_ASSUMED_WGS84
2023018385	d56e1889-ab4e-4637-8446-558579902075	MGYA00165169_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-08-05T00:00:00	5	8	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:48:36.613Z		GEODETIC_DATUM_ASSUMED_WGS84
2022980704	d56e1889-ab4e-4637-8446-558579902075	MGYA00165131_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-10-14T00:00:00	14	10	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:48:46.919Z		GEODETIC_DATUM_ASSUMED_WGS84
2022976719	d56e1889-ab4e-4637-8446-558579902075	MGYA00165127_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-09-17T00:00:00	17	9	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:51:01.195Z		GEODETIC_DATUM_ASSUMED_WGS84
2022960793	d56e1889-ab4e-4637-8446-558579902075	MGYA00165112_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-08-18T00:00:00	18	8	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:51:01.187Z		GEODETIC_DATUM_ASSUMED_WGS84
2022956662	d56e1889-ab4e-4637-8446-558579902075	MGYA00165108_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-08-31T00:00:00	31	8	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:51:02.039Z		GEODETIC_DATUM_ASSUMED_WGS84
2022951425	d56e1889-ab4e-4637-8446-558579902075	MGYA00165105_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-08-02T00:00:00	2	8	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:48:35.919Z		GEODETIC_DATUM_ASSUMED_WGS84
2022934273	d56e1889-ab4e-4637-8446-558579902075	MGYA00165085_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-09-27T00:00:00	27	9	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:48:47.126Z		GEODETIC_DATUM_ASSUMED_WGS84
2022932534	d56e1889-ab4e-4637-8446-558579902075	MGYA00165083_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-09-27T00:00:00	27	9	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:48:46.853Z		GEODETIC_DATUM_ASSUMED_WGS84
2022920885	d56e1889-ab4e-4637-8446-558579902075	MGYA00165072_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-09-30T00:00:00	30	9	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:51:05.387Z		GEODETIC_DATUM_ASSUMED_WGS84
2022875970	d56e1889-ab4e-4637-8446-558579902075	MGYA00165023_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-08-30T00:00:00	30	8	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:48:46.411Z		GEODETIC_DATUM_ASSUMED_WGS84
2022835227	d56e1889-ab4e-4637-8446-558579902075	MGYA00164979_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-08-22T00:00:00	22	8	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:48:37.084Z		GEODETIC_DATUM_ASSUMED_WGS84
2022833095	d56e1889-ab4e-4637-8446-558579902075	MGYA00164977_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-08-22T00:00:00	22	8	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:51:01.092Z		GEODETIC_DATUM_ASSUMED_WGS84
2022823585	d56e1889-ab4e-4637-8446-558579902075	MGYA00164971_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-09-22T00:00:00	22	9	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:51:01.222Z		GEODETIC_DATUM_ASSUMED_WGS84
2022812241	d56e1889-ab4e-4637-8446-558579902075	MGYA00164958_Bacteria::Proteobacteria:Gammaproteobacteria:Enterobacterales:Pectobacteriaceae:Sodalis	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Sodalis			GENUS	Sodalis Dale & Maudlin, 1999	Sodalis		US	Massachusetts, Nahant, Canoe Cove		PRESENT		ab733144-7043-4e88-bd4f-fca7bf858880	42.25	-70.54							2010-08-18T00:00:00	18	8	2010	3221771		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T16:51:06.834Z		GEODETIC_DATUM_ASSUMED_WGS84
