gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3347941993	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	KC842272	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria salicis		SPECIES	Brenneria salicis (Day, 1924) Hauben et al., 1999	Brenneria salicis		CN			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2011-05-10T00:00:00	10	5	2011	3221943	3221943	MATERIAL_SAMPLE					Raziya Arkin		CC_BY_4_0		Raziya Arkin			2021-09-23T14:50:08.906Z		
3347532630	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	CP034036	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		US	California		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1957-01-01T00:00:00	1	1	1957	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:49:45.563Z		
3347532541	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	CP014137	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria goodwinii		SPECIES	Brenneria goodwinii Denman et al., 2012	Brenneria goodwinii		GB	England		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2012-06-30T00:00:00	30	6	2012	7831522	7831522	MATERIAL_SAMPLE					Dr Sandra Denman		CC_BY_4_0					2021-09-23T14:49:45.453Z		
3347524629	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	CP034035	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria rubrifaciens		SPECIES	Brenneria rubrifaciens (Wilson et al., 1967) Hauben et al., 1999	Brenneria rubrifaciens		US	California		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1977-01-01T00:00:00	1	1	1977	3221937	3221937	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:49:44.535Z		
3347441486	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	QDKH01000000	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria			GENUS	Brenneria Hauben et al., 1999	Brenneria sp. CFCC 11842		CN	Puyang, HeNan province		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2013-01-01T00:00:00	1	1	2013	3221934		MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:49:38.552Z		TAXON_MATCH_HIGHERRANK
3347385115	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MJLX01000000	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria goodwinii		SPECIES	Brenneria goodwinii Denman et al., 2012	Brenneria goodwinii		GB	 Outwood		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230	51.191002	-0.112							2013-10-30T00:00:00	30	10	2013	7831522	7831522	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:49:31.079Z		GEODETIC_DATUM_ASSUMED_WGS84
3347376406	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	QDKK01000000	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		US			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									1955-01-01T00:00:00	1	1	1955	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:49:31.873Z		
3347291718	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MW662109	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		HU	 Budapest		PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0					2021-09-23T14:49:27.746Z		
3347280389	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MT517276	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2019-01-01T00:00:00	1	1	2019	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		Milad Aeini			2021-09-23T14:49:28.140Z		
3347250401	d8cd16ba-bb74-4420-821e-083f2bac17c2	KC840820	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria salicis		SPECIES	Brenneria salicis (Day, 1924) Hauben et al., 1999	Brenneria salicis		CN			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2011-10-20T00:00:00	20	10	2011	3221943	3221943	MATERIAL_SAMPLE					Hormatxan Mamtimin		CC_BY_4_0					2021-09-23T14:13:07.625Z		
3347218585	d8cd16ba-bb74-4420-821e-083f2bac17c2	KC840874	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria salicis		SPECIES	Brenneria salicis (Day, 1924) Hauben et al., 1999	Brenneria salicis		CN			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2011-10-20T00:00:00	20	10	2011	3221943	3221943	MATERIAL_SAMPLE					Hormatxan Mamtimin		CC_BY_4_0					2021-09-23T14:12:39.350Z		
3347166545	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841658	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:22.539Z		
3347166543	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841603	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria roseae	roseae	SUBSPECIES	Brenneria roseae subsp. roseae	Brenneria roseae subsp. roseae		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	7362041	8180226	MATERIAL_SAMPLE							CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:22.535Z		
3347163512	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841662	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2008-01-01T00:00:00	1	1	2008	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		N Fallahi			2021-09-23T14:49:15.506Z		
3347163511	393b8c26-e4e0-4dd0-a218-93fc074ebf4e	MN841644	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Brenneria	Brenneria nigrifluens		SPECIES	Brenneria nigrifluens (Wilson et al., 1957) Hauben et al., 1999	Brenneria nigrifluens		IR			PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230									2018-01-01T00:00:00	1	1	2018	3221941	3221941	MATERIAL_SAMPLE							CC_BY_4_0		Tohid Allahverdipour			2021-09-23T14:49:15.505Z		
